names,url,pkgmans,total_pkgs
"[{""name"":sysutils/consul,""pkgman"":freebsd12},{""name"":sysutils/consul,""pkgman"":openbsd69}]",https://github.com/hashicorp/consul,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/detox,""pkgman"":freebsd12},{""name"":sysutils/detox,""pkgman"":netbsd9}]",https://github.com/dharple/detox,"[freebsd12,netbsd9]",2
"[{""name"":sysutils/direnv,""pkgman"":freebsd12},{""name"":sysutils/direnv,""pkgman"":openbsd69}]",https://github.com/direnv/direnv,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/dunst,""pkgman"":freebsd12},{""name"":x11/dunst,""pkgman"":openbsd69}]",https://github.com/dunst-project/dunst,"[freebsd12,openbsd69]",2
"[{""name"":textproc/cdif,""pkgman"":freebsd12},{""name"":textproc/cdif,""pkgman"":netbsd9}]",https://github.com/kaz-utashiro/cdif,"[freebsd12,netbsd9]",2
"[{""name"":textproc/diff-so-fancy,""pkgman"":freebsd12},{""name"":devel/diff-so-fancy,""pkgman"":netbsd9}]",https://github.com/so-fancy/diff-so-fancy,"[freebsd12,netbsd9]",2
"[{""name"":textproc/extract_url,""pkgman"":freebsd12},{""name"":textproc/extract_url,""pkgman"":openbsd69}]",https://github.com/m3m0ryh0l3/extracturl,"[freebsd12,openbsd69]",2
"[{""name"":textproc/fcitx-qt5,""pkgman"":freebsd12},{""name"":inputmethods/fcitx-qt5,""pkgman"":openbsd69}]",https://github.com/fcitx/fcitx-qt5,"[freebsd12,openbsd69]",2
"[{""name"":textproc/fcitx5-configtool,""pkgman"":freebsd12},{""name"":inputmethod/fcitx5-configtool,""pkgman"":netbsd9}]",https://github.com/fcitx/fcitx5-configtool,"[freebsd12,netbsd9]",2
"[{""name"":textproc/fcitx5-gtk,""pkgman"":freebsd12},{""name"":inputmethod/fcitx5-gtk,""pkgman"":netbsd9}]",https://github.com/fcitx/fcitx5-gtk,"[freebsd12,netbsd9]",2
"[{""name"":textproc/fcitx5-lua,""pkgman"":freebsd12},{""name"":inputmethod/fcitx5-lua,""pkgman"":netbsd9}]",https://github.com/fcitx/fcitx5-lua,"[freebsd12,netbsd9]",2
"[{""name"":textproc/fzy,""pkgman"":freebsd12},{""name"":misc/fzy,""pkgman"":netbsd9}]",https://github.com/jhawthorn/fzy,"[freebsd12,netbsd9]",2
"[{""name"":textproc/go-md2man,""pkgman"":freebsd12},{""name"":textproc/go-md2man,""pkgman"":netbsd9}]",https://github.com/cpuguy83/go-md2man,"[freebsd12,netbsd9]",2
"[{""name"":textproc/ibus,""pkgman"":freebsd12},{""name"":inputmethods/ibus,""pkgman"":openbsd69}]",https://github.com/ibus/ibus,"[freebsd12,openbsd69]",2
"[{""name"":textproc/iksemel,""pkgman"":freebsd12},{""name"":textproc/iksemel,""pkgman"":netbsd9}]",https://github.com/meduketto/iksemel,"[freebsd12,netbsd9]",2
"[{""name"":textproc/libcue,""pkgman"":freebsd12},{""name"":textproc/libcue,""pkgman"":netbsd9}]",https://github.com/lipnitsk/libcue,"[freebsd12,netbsd9]",2
"[{""name"":textproc/libcyaml,""pkgman"":freebsd12},{""name"":textproc/libcyaml,""pkgman"":netbsd9}]",https://github.com/tlsa/libcyaml,"[freebsd12,netbsd9]",2
"[{""name"":sysutils/pfetch,""pkgman"":freebsd12},{""name"":sysutils/pfetch,""pkgman"":netbsd9}]",https://github.com/dylanaraps/pfetch,"[freebsd12,netbsd9]",2
"[{""name"":sysutils/py-google-compute-engine,""pkgman"":freebsd12},{""name"":sysutils/google-compute-engine,""pkgman"":openbsd69}]",https://github.com/GoogleCloudPlatform/compute-image-packages,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/qdirstat,""pkgman"":freebsd12},{""name"":x11/qdirstat,""pkgman"":openbsd69}]",https://github.com/shundhammer/qdirstat,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/rpi-firmware,""pkgman"":freebsd12},{""name"":sysutils/raspberrypi-firmware,""pkgman"":openbsd69}]",https://github.com/raspberrypi/firmware,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/screenfetch-nox11,""pkgman"":freebsd12},{""name"":sysutils/screenfetch,""pkgman"":freebsd12},{""name"":sysutils/screenfetch,""pkgman"":netbsd9},{""name"":sysutils/screenfetch,""pkgman"":openbsd69}]",https://github.com/KittyKatt/screenFetch,"[freebsd12,netbsd9,openbsd69]",4
"[{""name"":sysutils/snmp_exporter,""pkgman"":freebsd12},{""name"":sysutils/snmp_exporter,""pkgman"":openbsd69}]",https://github.com/prometheus/snmp_exporter,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/synergy,""pkgman"":freebsd12},{""name"":net/synergy,""pkgman"":openbsd69}]",https://github.com/symless/synergy-core,"[freebsd12,openbsd69]",2
"[{""name"":sysutils/tarsnap-gui,""pkgman"":freebsd12},{""name"":sysutils/tarsnap-gui,""pkgman"":netbsd9},{""name"":sysutils/tarsnap-gui,""pkgman"":openbsd69}]",https://github.com/Tarsnap/tarsnap-gui,"[freebsd12,netbsd9,openbsd69]",3
"[{""name"":devel/sdl12-compat,""pkgman"":freebsd12},{""name"":devel/sdl12-compat,""pkgman"":netbsd9}]",https://github.com/libsdl-org/sdl12-compat,"[freebsd12,netbsd9]",2
"[{""name"":textproc/sigil,""pkgman"":freebsd12},{""name"":editors/sigil,""pkgman"":openbsd69}]",https://github.com/Sigil-Ebook/Sigil,"[freebsd12,openbsd69]",2
"[{""name"":textproc/snowballstemmer,""pkgman"":freebsd12},{""name"":textproc/py-snowballstemmer,""pkgman"":netbsd9},{""name"":textproc/libstemmer,""pkgman"":openbsd69}]",https://github.com/snowballstem/snowball,"[freebsd12,netbsd9,openbsd69]",3
"[{""name"":textproc/the_silver_searcher,""pkgman"":freebsd12},{""name"":textproc/the_silver_searcher,""pkgman"":netbsd9}]",https://github.com/ggreer/the_silver_searcher,"[freebsd12,netbsd9]",2
"[{""name"":textproc/ugrep,""pkgman"":freebsd12},{""name"":textproc/ugrep,""pkgman"":netbsd9},{""name"":sysutils/ugrep,""pkgman"":openbsd69}]",https://github.com/Genivia/ugrep,"[freebsd12,netbsd9,openbsd69]",3
"[{""name"":textproc/ydiff,""pkgman"":freebsd12},{""name"":textproc/ydiff,""pkgman"":netbsd9}]",https://github.com/ymattw/ydiff,"[freebsd12,netbsd9]",2
"[{""name"":www/darkhttpd,""pkgman"":freebsd12},{""name"":www/darkhttpd,""pkgman"":openbsd69}]",https://github.com/emikulic/darkhttpd,"[freebsd12,openbsd69]",2
"[{""name"":www/ddgr,""pkgman"":freebsd12},{""name"":www/ddgr,""pkgman"":netbsd9}]",https://github.com/jarun/ddgr,"[freebsd12,netbsd9]",2
"[{""name"":www/e2guardian,""pkgman"":freebsd12},{""name"":www/e2guardian,""pkgman"":openbsd69}]",https://github.com/e2guardian/e2guardian,"[freebsd12,openbsd69]",2
"[{""name"":www/edbrowse,""pkgman"":freebsd12},{""name"":www/edbrowse,""pkgman"":openbsd69}]",https://github.com/CMB/edbrowse,"[freebsd12,openbsd69]",2
"[{""name"":www/gallery-dl,""pkgman"":freebsd12},{""name"":net/gallery-dl,""pkgman"":netbsd9}]",https://github.com/mikf/gallery-dl,"[freebsd12,netbsd9]",2
"[{""name"":www/gophernicus,""pkgman"":freebsd12},{""name"":net/gophernicus,""pkgman"":openbsd69}]",https://github.com/gophernicus/gophernicus,"[freebsd12,openbsd69]",2
"[{""name"":www/h2o-devel,""pkgman"":freebsd12},{""name"":www/h2o,""pkgman"":freebsd12},{""name"":www/h2o,""pkgman"":openbsd69},{""name"":www/h2o,""pkgman"":netbsd9}]",https://github.com/h2o/h2o,"[freebsd12,openbsd69,netbsd9]",4
"[{""name"":www/kdsoap,""pkgman"":freebsd12},{""name"":net/kdsoap,""pkgman"":netbsd9}]",https://github.com/KDAB/KDSoap,"[freebsd12,netbsd9]",2
"[{""name"":www/kristall,""pkgman"":freebsd12},{""name"":net/kristall,""pkgman"":openbsd69}]",https://github.com/MasterQ32/kristall,"[freebsd12,openbsd69]",2
"[{""name"":games/sdlpop,""pkgman"":freebsd12},{""name"":games/sdlpop,""pkgman"":netbsd9},{""name"":games/sdlpop,""pkgman"":openbsd69}]",https://github.com/NagyD/SDLPoP,"[freebsd12,netbsd9,openbsd69]",3
"[{""name"":games/shockolate,""pkgman"":freebsd12},{""name"":games/shockolate,""pkgman"":openbsd69}]",https://github.com/Interrupt/systemshock,"[freebsd12,openbsd69]",2
"[{""name"":games/sl,""pkgman"":freebsd12},{""name"":games/sl,""pkgman"":openbsd69}]",https://github.com/mtoyoda/sl,"[freebsd12,openbsd69]",2
"[{""name"":games/unknown-horizons,""pkgman"":freebsd12},{""name"":games/unknown-horizons,""pkgman"":openbsd69}]",https://github.com/unknown-horizons/unknown-horizons,"[freebsd12,openbsd69]",2
"[{""name"":games/vitetris,""pkgman"":freebsd12},{""name"":games/vitetris,""pkgman"":openbsd69}]",https://github.com/vicgeralds/vitetris,"[freebsd12,openbsd69]",2
"[{""name"":games/vkquake,""pkgman"":freebsd12},{""name"":games/vkquake,""pkgman"":openbsd69}]",https://github.com/Novum/vkQuake,"[freebsd12,openbsd69]",2
"[{""name"":games/vvvvvv,""pkgman"":freebsd12},{""name"":games/vvvvvv,""pkgman"":netbsd9}]",https://github.com/TerryCavanagh/VVVVVV,"[freebsd12,netbsd9]",2
"[{""name"":devel/py-distorm3,""pkgman"":netbsd9},{""name"":security/distorm3,""pkgman"":openbsd69}]",https://github.com/gdabah/distorm,"[netbsd9,openbsd69]",2
"[{""name"":devel/go-ed25519,""pkgman"":netbsd9},{""name"":security/go-ed25519,""pkgman"":openbsd69}]",https://github.com/agl/ed25519,"[netbsd9,openbsd69]",2
"[{""name"":devel/go-siphash,""pkgman"":netbsd9},{""name"":security/go-siphash,""pkgman"":openbsd69}]",https://github.com/dchest/siphash,"[netbsd9,openbsd69]",2
"[{""name"":textproc/php-mecab,""pkgman"":freebsd12},{""name"":textproc/php-mecab,""pkgman"":netbsd9}]",https://github.com/rsky/php-mecab,"[freebsd12,netbsd9]",2
"[{""name"":textproc/py-pyhamcrest,""pkgman"":freebsd12},{""name"":devel/py-hamcrest,""pkgman"":netbsd9}]",https://github.com/hamcrest/PyHamcrest,"[freebsd12,netbsd9]",2
"[{""name"":textproc/py-restructuredtext-lint,""pkgman"":freebsd12},{""name"":devel/py-restructuredtext_lint,""pkgman"":netbsd9}]",https://github.com/twolfson/restructuredtext-lint,"[freebsd12,netbsd9]",2
"[{""name"":textproc/py-smartypants,""pkgman"":freebsd12},{""name"":textproc/py-smartypants,""pkgman"":netbsd9}]",https://github.com/leohemsted/smartypants.py,"[freebsd12,netbsd9]",2
"[{""name"":textproc/retext,""pkgman"":freebsd12},{""name"":editors/retext,""pkgman"":netbsd9}]",https://github.com/retext-project/retext,"[freebsd12,netbsd9]",2
"[{""name"":textproc/ruby-rdtool,""pkgman"":freebsd12},{""name"":textproc/ruby-rdtool,""pkgman"":netbsd9}]",https://github.com/uwabami/rdtool,"[freebsd12,netbsd9]",2
"[{""name"":editors/neovim-qt,""pkgman"":freebsd12},{""name"":editors/neovim-qt,""pkgman"":openbsd69}]",https://github.com/equalsraf/neovim-qt,"[freebsd12,openbsd69]",2
"[{""name"":editors/neovim,""pkgman"":freebsd12},{""name"":editors/neovim,""pkgman"":openbsd69}]",https://github.com/neovim/neovim,"[freebsd12,openbsd69]",2
"[{""name"":editors/nvi2,""pkgman"":freebsd12},{""name"":editors/nvi2,""pkgman"":netbsd9},{""name"":editors/nvi,""pkgman"":openbsd69}]",https://github.com/lichray/nvi2,"[freebsd12,netbsd9,openbsd69]",3
"[{""name"":editors/tea,""pkgman"":freebsd12},{""name"":editors/teaqt,""pkgman"":openbsd69}]",https://github.com/psemiletov/tea-qt,"[freebsd12,openbsd69]",2
"[{""name"":editors/texworks,""pkgman"":freebsd12},{""name"":editors/texworks,""pkgman"":openbsd69}]",https://github.com/TeXworks/texworks,"[freebsd12,openbsd69]",2
"[{""name"":editors/vim,""pkgman"":freebsd12},{""name"":editors/vim,""pkgman"":openbsd69}]",https://github.com/vim/vim,"[freebsd12,openbsd69]",2
"[{""name"":editors/wordgrinder,""pkgman"":freebsd12},{""name"":editors/wordgrinder,""pkgman"":openbsd69}]",https://github.com/davidgiven/wordgrinder,"[freebsd12,openbsd69]",2
"[{""name"":emulators/dolphin-emu,""pkgman"":freebsd12},{""name"":emulators/dolphin,""pkgman"":openbsd69}]",https://github.com/dolphin-emu/dolphin,"[freebsd12,openbsd69]",2
"[{""name"":emulators/dynamips-community,""pkgman"":freebsd12},{""name"":emulators/dynamips,""pkgman"":netbsd9}]",https://github.com/GNS3/dynamips,"[freebsd12,netbsd9]",2
"[{""name"":emulators/emulationstation,""pkgman"":freebsd12},{""name"":emulators/emulationstation,""pkgman"":netbsd9}]",https://github.com/RetroPie/EmulationStation,"[freebsd12,netbsd9]",2
"[{""name"":emulators/libretro-ppsspp,""pkgman"":freebsd12},{""name"":emulators/ppsspp-qt5,""pkgman"":freebsd12},{""name"":emulators/ppsspp,""pkgman"":freebsd12},{""name"":emulators/ppsspp,""pkgman"":openbsd69}]",https://github.com/hrydgard/ppsspp,"[freebsd12,openbsd69]",4
"[{""name"":emulators/mame,""pkgman"":freebsd12},{""name"":emulators/mess,""pkgman"":freebsd12},{""name"":emulators/mame,""pkgman"":openbsd69}]",https://github.com/mamedev/mame,"[freebsd12,openbsd69]",3
"[{""name"":emulators/mgba,""pkgman"":freebsd12},{""name"":emulators/mgba,""pkgman"":openbsd69}]",https://github.com/mgba-emu/mgba,"[freebsd12,openbsd69]",2
"[{""name"":emulators/open-vm-tools,""pkgman"":freebsd12},{""name"":sysutils/open-vm-tools,""pkgman"":netbsd9}]",https://github.com/vmware/open-vm-tools,"[freebsd12,netbsd9]",2
