packages,url
"[{""manager"":freebsd12,""name"":net/nanomsg},{""manager"":openbsd69,""name"":net/nanomsg}]",https://github.com/nanomsg/nanomsg
"[{""manager"":freebsd12,""name"":print/cups},{""manager"":openbsd69,""name"":print/cups}]",https://github.com/OpenPrinting/cups
"[{""manager"":freebsd12,""name"":print/indexinfo},{""manager"":netbsd9,""name"":print/indexinfo}]",https://github.com/bapt/indexinfo
"[{""manager"":freebsd12,""name"":print/latex-biber},{""manager"":netbsd9,""name"":print/p5-biblatex-biber}]",https://github.com/plk/biber
"[{""manager"":freebsd12,""name"":print/pdfarranger},{""manager"":openbsd69,""name"":print/pdfarranger}]",https://github.com/pdfarranger/pdfarranger
"[{""manager"":freebsd12,""name"":security/lua-bcrypt},{""manager"":netbsd9,""name"":security/lua-bcrypt}]",https://github.com/mikejsavage/lua-bcrypt
"[{""manager"":freebsd12,""name"":security/md5deep},{""manager"":openbsd69,""name"":security/hashdeep}]",https://github.com/jessek/hashdeep
"[{""manager"":freebsd12,""name"":security/minisign},{""manager"":openbsd69,""name"":security/minisign}]",https://github.com/jedisct1/minisign
"[{""manager"":freebsd12,""name"":security/nikto},{""manager"":openbsd69,""name"":security/nikto}]",https://github.com/sullo/nikto
"[{""manager"":freebsd12,""name"":security/ocaml-cryptokit},{""manager"":netbsd9,""name"":security/ocaml-cryptokit}]",https://github.com/xavierleroy/cryptokit
"[{""manager"":freebsd12,""name"":security/ocaml-ssl},{""manager"":netbsd9,""name"":security/ocaml-ssl}]",https://github.com/savonet/ocaml-ssl
"[{""manager"":freebsd12,""name"":security/ossec-hids-agent},{""manager"":freebsd12,""name"":security/ossec-hids-local},{""manager"":freebsd12,""name"":security/ossec-hids-server},{""manager"":openbsd69,""name"":security/ossec-hids}]",https://github.com/ossec/ossec-hids
"[{""manager"":freebsd12,""name"":security/pam_google_authenticator},{""manager"":netbsd9,""name"":security/google-authenticator}]",https://github.com/google/google-authenticator-libpam
"[{""manager"":freebsd12,""name"":security/pam_ssh_agent_auth},{""manager"":netbsd9,""name"":security/pam_ssh_agent_auth}]",https://github.com/jbeverly/pam_ssh_agent_auth
"[{""manager"":freebsd12,""name"":textproc/libcue},{""manager"":netbsd9,""name"":textproc/libcue}]",https://github.com/lipnitsk/libcue
"[{""manager"":freebsd12,""name"":textproc/libcyaml},{""manager"":netbsd9,""name"":textproc/libcyaml}]",https://github.com/tlsa/libcyaml
"[{""manager"":freebsd12,""name"":textproc/lua-lyaml},{""manager"":openbsd69,""name"":textproc/lua-yaml}]",https://github.com/gvvaughan/lyaml
"[{""manager"":freebsd12,""name"":textproc/luceneplusplus},{""manager"":openbsd69,""name"":textproc/luceneplusplus}]",https://github.com/luceneplusplus/LucenePlusPlus
"[{""manager"":freebsd12,""name"":textproc/miller},{""manager"":openbsd69,""name"":textproc/miller}]",https://github.com/johnkerl/miller
"[{""manager"":freebsd12,""name"":textproc/minify},{""manager"":netbsd9,""name"":www/go-minify}]",https://github.com/tdewolff/minify
"[{""manager"":freebsd12,""name"":textproc/ocaml-text},{""manager"":netbsd9,""name"":textproc/ocaml-text}]",https://github.com/vbmithr/ocaml-text
"[{""manager"":freebsd12,""name"":textproc/odt2txt},{""manager"":netbsd9,""name"":converters/odt2txt},{""manager"":openbsd69,""name"":textproc/odt2txt}]",https://github.com/dstosberg/odt2txt
"[{""manager"":freebsd12,""name"":net/ntopng},{""manager"":openbsd69,""name"":net/ntopng}]",https://github.com/ntop/ntopng
"[{""manager"":freebsd12,""name"":net/nyancat},{""manager"":openbsd69,""name"":misc/nyancat}]",https://github.com/klange/nyancat
"[{""manager"":freebsd12,""name"":net/openrsync},{""manager"":netbsd9,""name"":net/openrsync}]",https://github.com/kristapsdz/openrsync
"[{""manager"":freebsd12,""name"":sysutils/pfetch},{""manager"":netbsd9,""name"":sysutils/pfetch}]",https://github.com/dylanaraps/pfetch
"[{""manager"":freebsd12,""name"":sysutils/py-google-compute-engine},{""manager"":openbsd69,""name"":sysutils/google-compute-engine}]",https://github.com/GoogleCloudPlatform/compute-image-packages
"[{""manager"":freebsd12,""name"":sysutils/qdirstat},{""manager"":openbsd69,""name"":x11/qdirstat}]",https://github.com/shundhammer/qdirstat
"[{""manager"":freebsd12,""name"":sysutils/rpi-firmware},{""manager"":openbsd69,""name"":sysutils/raspberrypi-firmware}]",https://github.com/raspberrypi/firmware
"[{""manager"":freebsd12,""name"":shells/elvish},{""manager"":openbsd69,""name"":shells/elvish}]",https://github.com/elves/elvish
"[{""manager"":freebsd12,""name"":shells/zsh-autosuggestions},{""manager"":netbsd9,""name"":shells/zsh-autosuggestions}]",https://github.com/zsh-users/zsh-autosuggestions
"[{""manager"":freebsd12,""name"":shells/zsh-completions},{""manager"":netbsd9,""name"":shells/zsh-completions}]",https://github.com/zsh-users/zsh-completions
"[{""manager"":freebsd12,""name"":shells/zsh-syntax-highlighting},{""manager"":netbsd9,""name"":shells/zsh-syntax-highlighting},{""manager"":openbsd69,""name"":shells/zsh-syntax-highlighting}]",https://github.com/zsh-users/zsh-syntax-highlighting
"[{""manager"":freebsd12,""name"":sysutils/UEFITool},{""manager"":openbsd69,""name"":sysutils/uefitool}]",https://github.com/LongSoft/UEFITool
"[{""manager"":freebsd12,""name"":sysutils/amazon-ssm-agent},{""manager"":openbsd69,""name"":sysutils/amazon-ssm-agent}]",https://github.com/aws/amazon-ssm-agent
"[{""manager"":freebsd12,""name"":sysutils/apachetop},{""manager"":netbsd9,""name"":www/apachetop}]",https://github.com/tessus/apachetop
"[{""manager"":freebsd12,""name"":sysutils/atf-fvp},{""manager"":freebsd12,""name"":sysutils/atf-master},{""manager"":freebsd12,""name"":sysutils/atf-rk3328},{""manager"":freebsd12,""name"":sysutils/atf-rk3399},{""manager"":freebsd12,""name"":sysutils/atf-sun50i_a64},{""manager"":freebsd12,""name"":sysutils/atf-sun50i_h6},{""manager"":openbsd69,""name"":sysutils/arm-trusted-firmware}]",https://github.com/ARM-software/arm-trusted-firmware
"[{""manager"":freebsd12,""name"":sysutils/auto-admin},{""manager"":netbsd9,""name"":sysutils/auto-admin}]",https://github.com/outpaddling/auto-admin
"[{""manager"":freebsd12,""name"":sysutils/azure-agent},{""manager"":openbsd69,""name"":sysutils/waagent}]",https://github.com/Azure/WALinuxAgent
"[{""manager"":freebsd12,""name"":sysutils/bfs},{""manager"":openbsd69,""name"":sysutils/bfs}]",https://github.com/tavianator/bfs
"[{""manager"":freebsd12,""name"":sysutils/conky-awesome},{""manager"":freebsd12,""name"":sysutils/conky},{""manager"":openbsd69,""name"":sysutils/conky}]",https://github.com/brndnmtthws/conky
"[{""manager"":freebsd12,""name"":sysutils/consolekit2},{""manager"":netbsd9,""name"":sysutils/consolekit},{""manager"":openbsd69,""name"":sysutils/consolekit}]",https://github.com/ConsoleKit2/ConsoleKit2
"[{""manager"":freebsd12,""name"":sysutils/consul},{""manager"":openbsd69,""name"":sysutils/consul}]",https://github.com/hashicorp/consul
"[{""manager"":freebsd12,""name"":sysutils/detox},{""manager"":netbsd9,""name"":sysutils/detox}]",https://github.com/dharple/detox
"[{""manager"":freebsd12,""name"":sysutils/direnv},{""manager"":openbsd69,""name"":sysutils/direnv}]",https://github.com/direnv/direnv
"[{""manager"":freebsd12,""name"":sysutils/dunst},{""manager"":openbsd69,""name"":x11/dunst}]",https://github.com/dunst-project/dunst
"[{""manager"":freebsd12,""name"":sysutils/exfat-utils},{""manager"":freebsd12,""name"":sysutils/fusefs-exfat},{""manager"":netbsd9,""name"":filesystems/fuse-exfat},{""manager"":openbsd69,""name"":sysutils/exfat-fuse}]",https://github.com/relan/exfat
"[{""manager"":freebsd12,""name"":sysutils/ftwin},{""manager"":netbsd9,""name"":sysutils/ftwin}]",https://github.com/fpesce/ftwin
"[{""manager"":freebsd12,""name"":editors/neovim-qt},{""manager"":openbsd69,""name"":editors/neovim-qt}]",https://github.com/equalsraf/neovim-qt
"[{""manager"":freebsd12,""name"":editors/neovim},{""manager"":openbsd69,""name"":editors/neovim}]",https://github.com/neovim/neovim
"[{""manager"":freebsd12,""name"":editors/nvi2},{""manager"":netbsd9,""name"":editors/nvi2},{""manager"":openbsd69,""name"":editors/nvi}]",https://github.com/lichray/nvi2
"[{""manager"":freebsd12,""name"":editors/tea},{""manager"":openbsd69,""name"":editors/teaqt}]",https://github.com/psemiletov/tea-qt
"[{""manager"":freebsd12,""name"":editors/texworks},{""manager"":openbsd69,""name"":editors/texworks}]",https://github.com/TeXworks/texworks
"[{""manager"":freebsd12,""name"":editors/vim},{""manager"":openbsd69,""name"":editors/vim}]",https://github.com/vim/vim
"[{""manager"":freebsd12,""name"":editors/wordgrinder},{""manager"":openbsd69,""name"":editors/wordgrinder}]",https://github.com/davidgiven/wordgrinder
"[{""manager"":freebsd12,""name"":emulators/dolphin-emu},{""manager"":openbsd69,""name"":emulators/dolphin}]",https://github.com/dolphin-emu/dolphin
"[{""manager"":freebsd12,""name"":emulators/dynamips-community},{""manager"":netbsd9,""name"":emulators/dynamips}]",https://github.com/GNS3/dynamips
"[{""manager"":freebsd12,""name"":emulators/emulationstation},{""manager"":netbsd9,""name"":emulators/emulationstation}]",https://github.com/RetroPie/EmulationStation
"[{""manager"":freebsd12,""name"":emulators/mame},{""manager"":freebsd12,""name"":emulators/mess},{""manager"":openbsd69,""name"":emulators/mame}]",https://github.com/mamedev/mame
"[{""manager"":freebsd12,""name"":emulators/mgba},{""manager"":openbsd69,""name"":emulators/mgba}]",https://github.com/mgba-emu/mgba
"[{""manager"":freebsd12,""name"":www/kdsoap},{""manager"":netbsd9,""name"":net/kdsoap}]",https://github.com/KDAB/KDSoap
"[{""manager"":freebsd12,""name"":www/kristall},{""manager"":openbsd69,""name"":net/kristall}]",https://github.com/MasterQ32/kristall
"[{""manager"":freebsd12,""name"":www/luakit-devel},{""manager"":freebsd12,""name"":www/luakit},{""manager"":openbsd69,""name"":www/luakit}]",https://github.com/luakit/luakit
"[{""manager"":freebsd12,""name"":www/mattermost-server},{""manager"":openbsd69,""name"":net/mattermost-server}]",https://github.com/mattermost/mattermost-server
"[{""manager"":freebsd12,""name"":www/mod_auth_mellon},{""manager"":netbsd9,""name"":www/ap2-auth-mellon}]",https://github.com/latchset/mod_auth_mellon
"[{""manager"":freebsd12,""name"":www/novnc-websockify},{""manager"":openbsd69,""name"":net/websockify}]",https://github.com/novnc/websockify
"[{""manager"":freebsd12,""name"":www/onionshare},{""manager"":openbsd69,""name"":net/onionshare}]",https://github.com/micahflee/onionshare
"[{""manager"":freebsd12,""name"":www/osrm-backend},{""manager"":openbsd69,""name"":geo/osrm-backend}]",https://github.com/Project-OSRM/osrm-backend
"[{""manager"":freebsd12,""name"":science/py-netCDF4},{""manager"":netbsd9,""name"":math/py-netCDF4}]",https://github.com/Unidata/netcdf4-python
"[{""manager"":freebsd12,""name"":science/py-pydicom},{""manager"":netbsd9,""name"":biology/py-pydicom}]",https://github.com/pydicom/pydicom
"[{""manager"":freebsd12,""name"":security/cvechecker},{""manager"":openbsd69,""name"":security/cvechecker}]",https://github.com/sjvermeu/cvechecker
"[{""manager"":freebsd12,""name"":security/dsvpn},{""manager"":openbsd69,""name"":net/dsvpn}]",https://github.com/jedisct1/dsvpn
"[{""manager"":freebsd12,""name"":security/fwbuilder},{""manager"":openbsd69,""name"":security/fwbuilder}]",https://github.com/fwbuilder/fwbuilder
"[{""manager"":freebsd12,""name"":security/hydra},{""manager"":openbsd69,""name"":security/hydra}]",https://github.com/vanhauser-thc/thc-hydra
"[{""manager"":freebsd12,""name"":security/i2pd},{""manager"":openbsd69,""name"":net/i2pd}]",https://github.com/PurpleI2P/i2pd
"[{""manager"":freebsd12,""name"":security/libscrypt},{""manager"":openbsd69,""name"":security/libscrypt}]",https://github.com/technion/libscrypt
"[{""manager"":freebsd12,""name"":security/py-acme-tiny},{""manager"":netbsd9,""name"":security/py-acme-tiny}]",https://github.com/diafygi/acme-tiny
"[{""manager"":freebsd12,""name"":security/py-ailment},{""manager"":netbsd9,""name"":devel/py-ailment}]",https://github.com/angr/ailment
"[{""manager"":freebsd12,""name"":security/py-cybox},{""manager"":netbsd9,""name"":security/py-cybox}]",https://github.com/CybOXProject/python-cybox
"[{""manager"":freebsd12,""name"":security/sslscan},{""manager"":openbsd69,""name"":security/sslscan}]",https://github.com/rbsec/sslscan
"[{""manager"":freebsd12,""name"":security/uacme},{""manager"":openbsd69,""name"":security/uacme}]",https://github.com/ndilieto/uacme
"[{""manager"":freebsd12,""name"":security/vault},{""manager"":openbsd69,""name"":security/vault}]",https://github.com/hashicorp/vault
"[{""manager"":freebsd12,""name"":security/whatweb},{""manager"":openbsd69,""name"":net/whatweb}]",https://github.com/urbanadventurer/WhatWeb
"[{""manager"":freebsd12,""name"":security/yersinia},{""manager"":openbsd69,""name"":net/yersinia}]",https://github.com/tomac/yersinia
"[{""manager"":freebsd12,""name"":shells/bash-completion},{""manager"":netbsd9,""name"":shells/bash-completion},{""manager"":openbsd69,""name"":shells/bash-completion}]",https://github.com/scop/bash-completion
"[{""manager"":freebsd12,""name"":net/shmux},{""manager"":netbsd9,""name"":sysutils/shmux}]",https://github.com/shmux/shmux
"[{""manager"":freebsd12,""name"":net/sqtop},{""manager"":netbsd9,""name"":www/sqtop},{""manager"":openbsd69,""name"":www/sqtop}]",https://github.com/paleg/sqtop
"[{""manager"":freebsd12,""name"":net/tcpslice},{""manager"":openbsd69,""name"":net/tcpslice}]",https://github.com/the-tcpdump-group/tcpslice
"[{""manager"":freebsd12,""name"":net/tcptraceroute},{""manager"":netbsd9,""name"":net/tcptraceroute}]",https://github.com/mct/tcptraceroute
"[{""manager"":freebsd12,""name"":net/tigervnc-server},{""manager"":freebsd12,""name"":net/tigervnc-viewer},{""manager"":openbsd69,""name"":x11/tigervnc}]",https://github.com/TigerVNC/tigervnc
"[{""manager"":freebsd12,""name"":net/unison},{""manager"":freebsd12,""name"":net/unison248},{""manager"":freebsd12,""name"":net/unison251},{""manager"":netbsd9,""name"":net/unison}]",https://github.com/bcpierce00/unison
"[{""manager"":freebsd12,""name"":net/x11vnc},{""manager"":openbsd69,""name"":x11/x11vnc}]",https://github.com/LibVNC/x11vnc
"[{""manager"":freebsd12,""name"":graphics/ampasCTL},{""manager"":openbsd69,""name"":graphics/ctl}]",https://github.com/ampas/CTL
"[{""manager"":freebsd12,""name"":graphics/bonzomatic},{""manager"":openbsd69,""name"":graphics/bonzomatic}]",https://github.com/Gargaj/Bonzomatic
"[{""manager"":freebsd12,""name"":graphics/cadubi},{""manager"":openbsd69,""name"":graphics/cadubi}]",https://github.com/statico/cadubi
"[{""manager"":freebsd12,""name"":graphics/drawing},{""manager"":netbsd9,""name"":graphics/drawing}]",https://github.com/maoschanz/drawing
"[{""manager"":freebsd12,""name"":graphics/gpxsee},{""manager"":openbsd69,""name"":geo/gpxsee}]",https://github.com/tumic0/GPXSee
"[{""manager"":freebsd12,""name"":graphics/intel-backlight},{""manager"":netbsd9,""name"":sysutils/intel-backlight}]",https://github.com/FreeBSDDesktop/intel_backlight_fbsd
"[{""manager"":freebsd12,""name"":graphics/kcolorpicker},{""manager"":openbsd69,""name"":graphics/kcolorpicker}]",https://github.com/ksnip/kColorPicker
"[{""manager"":freebsd12,""name"":graphics/kimageannotator},{""manager"":openbsd69,""name"":graphics/kimageannotator}]",https://github.com/ksnip/kImageAnnotator
"[{""manager"":freebsd12,""name"":graphics/ksnip},{""manager"":openbsd69,""name"":graphics/ksnip}]",https://github.com/ksnip/ksnip
"[{""manager"":freebsd12,""name"":graphics/libdmtx},{""manager"":netbsd9,""name"":graphics/libdmtx}]",https://github.com/dmtx/libdmtx
"[{""manager"":freebsd12,""name"":x11-wm/spectrwm},{""manager"":netbsd9,""name"":wm/spectrwm},{""manager"":openbsd69,""name"":x11/spectrwm}]",https://github.com/conformal/spectrwm
"[{""manager"":freebsd12,""name"":x11/9menu},{""manager"":netbsd9,""name"":misc/9menu}]",https://github.com/arnoldrobbins/9menu
"[{""manager"":freebsd12,""name"":x11/autorandr},{""manager"":openbsd69,""name"":x11/autorandr}]",https://github.com/phillipberndt/autorandr
"[{""manager"":freebsd12,""name"":x11/bgs},{""manager"":openbsd69,""name"":x11/bgs}]",https://github.com/Gottox/bgs
"[{""manager"":freebsd12,""name"":x11/cool-retro-term},{""manager"":netbsd9,""name"":x11/cool-retro-term},{""manager"":openbsd69,""name"":x11/cool-retro-term}]",https://github.com/Swordfish90/cool-retro-term
"[{""manager"":freebsd12,""name"":sysutils/screenfetch-nox11},{""manager"":freebsd12,""name"":sysutils/screenfetch},{""manager"":netbsd9,""name"":sysutils/screenfetch},{""manager"":openbsd69,""name"":sysutils/screenfetch}]",https://github.com/KittyKatt/screenFetch
"[{""manager"":freebsd12,""name"":sysutils/snmp_exporter},{""manager"":openbsd69,""name"":sysutils/snmp_exporter}]",https://github.com/prometheus/snmp_exporter
"[{""manager"":freebsd12,""name"":sysutils/synergy},{""manager"":openbsd69,""name"":net/synergy}]",https://github.com/symless/synergy-core
"[{""manager"":freebsd12,""name"":sysutils/tarsnap-gui},{""manager"":netbsd9,""name"":sysutils/tarsnap-gui},{""manager"":openbsd69,""name"":sysutils/tarsnap-gui}]",https://github.com/Tarsnap/tarsnap-gui
"[{""manager"":freebsd12,""name"":sysutils/tmate},{""manager"":openbsd69,""name"":sysutils/tmate}]",https://github.com/tmate-io/tmate
"[{""manager"":freebsd12,""name"":sysutils/tmux-mem-cpu-load},{""manager"":openbsd69,""name"":sysutils/tmux-mem-cpu-load}]",https://github.com/thewtex/tmux-mem-cpu-load
"[{""manager"":freebsd12,""name"":sysutils/tty-clock},{""manager"":netbsd9,""name"":time/tty-clock}]",https://github.com/xorg62/tty-clock
"[{""manager"":freebsd12,""name"":sysutils/ttyd},{""manager"":openbsd69,""name"":www/ttyd}]",https://github.com/tsl0922/ttyd
